2023/02/10 18:06:46 [error] 7#7: *49 open() "/var/www/html/src/1.0.0/css/header.css" failed (2: No such file or directory), client: 172.24.0.1, server: local-goemms.com, request: "GET /src/1.0.0/css/header.css HTTP/1.1", host: "local-goemms.com", referrer: "http://local-goemms.com/src/1.0.0/css/styles.css"
2023/02/10 18:06:46 [error] 7#7: *46 open() "/var/www/html/src/1.0.0/css/home.css" failed (2: No such file or directory), client: 172.24.0.1, server: local-goemms.com, request: "GET /src/1.0.0/css/home.css HTTP/1.1", host: "local-goemms.com", referrer: "http://local-goemms.com/src/1.0.0/css/styles.css"
2023/02/10 18:06:46 [error] 7#7: *50 open() "/var/www/html/src/1.0.0/css/event-cards.css" failed (2: No such file or directory), client: 172.24.0.1, server: local-goemms.com, request: "GET /src/1.0.0/css/event-cards.css HTTP/1.1", host: "local-goemms.com", referrer: "http://local-goemms.com/src/1.0.0/css/styles.css"
2023/02/10 18:15:32 [error] 7#7: *59 open() "/var/www/html/src/1.0.0/css/event-cards.css" failed (2: No such file or directory), client: 172.24.0.1, server: local-goemms.com, request: "GET /src/1.0.0/css/event-cards.css HTTP/1.1", host: "local-goemms.com", referrer: "http://local-goemms.com/src/1.0.0/css/styles.css"
2023/02/10 18:15:33 [error] 7#7: *59 open() "/var/www/html/src/1.0.0/css/event-cards.css" failed (2: No such file or directory), client: 172.24.0.1, server: local-goemms.com, request: "GET /src/1.0.0/css/event-cards.css HTTP/1.1", host: "local-goemms.com", referrer: "http://local-goemms.com/src/1.0.0/css/styles.css"
2023/02/10 18:15:36 [error] 7#7: *63 open() "/var/www/html/src/1.0.0/css/event-cards.css" failed (2: No such file or directory), client: 172.24.0.1, server: local-goemms.com, request: "GET /src/1.0.0/css/event-cards.css HTTP/1.1", host: "local-goemms.com", referrer: "http://local-goemms.com/src/1.0.0/css/styles.css"
2023/02/10 18:15:44 [error] 7#7: *58 open() "/var/www/html/src/1.0.0/css/_event-cards.css" failed (2: No such file or directory), client: 172.24.0.1, server: local-goemms.com, request: "GET /src/1.0.0/css/_event-cards.css HTTP/1.1", host: "local-goemms.com", referrer: "http://local-goemms.com/src/1.0.0/css/styles.css"
2023/02/10 18:16:01 [error] 7#7: *58 open() "/var/www/html/src/1.0.0/css/_event-cards.css" failed (2: No such file or directory), client: 172.24.0.1, server: local-goemms.com, request: "GET /src/1.0.0/css/_event-cards.css HTTP/1.1", host: "local-goemms.com", referrer: "http://local-goemms.com/src/1.0.0/css/styles.css"
2023/02/10 18:16:53 [error] 7#7: *58 open() "/var/www/html/src/1.0.0/css/_event-cards.css" failed (2: No such file or directory), client: 172.24.0.1, server: local-goemms.com, request: "GET /src/1.0.0/css/_event-cards.css HTTP/1.1", host: "local-goemms.com", referrer: "http://local-goemms.com/src/1.0.0/css/styles.css"
2023/02/10 18:16:54 [error] 7#7: *58 open() "/var/www/html/src/1.0.0/css/_event-cards.css" failed (2: No such file or directory), client: 172.24.0.1, server: local-goemms.com, request: "GET /src/1.0.0/css/_event-cards.css HTTP/1.1", host: "local-goemms.com", referrer: "http://local-goemms.com/src/1.0.0/css/styles.css"
2023/02/10 18:16:54 [error] 7#7: *58 open() "/var/www/html/src/1.0.0/css/_event-cards.css" failed (2: No such file or directory), client: 172.24.0.1, server: local-goemms.com, request: "GET /src/1.0.0/css/_event-cards.css HTTP/1.1", host: "local-goemms.com", referrer: "http://local-goemms.com/src/1.0.0/css/styles.css"
2023/02/10 18:16:54 [error] 7#7: *58 open() "/var/www/html/src/1.0.0/css/_event-cards.css" failed (2: No such file or directory), client: 172.24.0.1, server: local-goemms.com, request: "GET /src/1.0.0/css/_event-cards.css HTTP/1.1", host: "local-goemms.com", referrer: "http://local-goemms.com/src/1.0.0/css/styles.css"
2023/02/10 18:18:11 [error] 7#7: *58 open() "/var/www/html/src/1.0.0/css/constants.css" failed (2: No such file or directory), client: 172.24.0.1, server: local-goemms.com, request: "GET /src/1.0.0/css/constants.css HTTP/1.1", host: "local-goemms.com", referrer: "http://local-goemms.com/src/1.0.0/css/styles.css"
2023/02/10 18:18:11 [error] 7#7: *76 open() "/var/www/html/src/1.0.0/css/header.css" failed (2: No such file or directory), client: 172.24.0.1, server: local-goemms.com, request: "GET /src/1.0.0/css/header.css HTTP/1.1", host: "local-goemms.com", referrer: "http://local-goemms.com/src/1.0.0/css/styles.css"
2023/02/10 18:18:11 [error] 7#7: *77 open() "/var/www/html/src/1.0.0/css/event-cards.css" failed (2: No such file or directory), client: 172.24.0.1, server: local-goemms.com, request: "GET /src/1.0.0/css/event-cards.css HTTP/1.1", host: "local-goemms.com", referrer: "http://local-goemms.com/src/1.0.0/css/styles.css"
2023/02/10 18:18:11 [error] 7#7: *78 open() "/var/www/html/src/1.0.0/css/home.css" failed (2: No such file or directory), client: 172.24.0.1, server: local-goemms.com, request: "GET /src/1.0.0/css/home.css HTTP/1.1", host: "local-goemms.com", referrer: "http://local-goemms.com/src/1.0.0/css/styles.css"
2023/02/10 18:19:04 [error] 7#7: *77 open() "/var/www/html/src/1.0.0/css/event-cards.css" failed (2: No such file or directory), client: 172.24.0.1, server: local-goemms.com, request: "GET /src/1.0.0/css/event-cards.css HTTP/1.1", host: "local-goemms.com", referrer: "http://local-goemms.com/src/1.0.0/css/styles.css"
2023/02/10 18:19:04 [error] 7#7: *78 open() "/var/www/html/src/1.0.0/css/header.css" failed (2: No such file or directory), client: 172.24.0.1, server: local-goemms.com, request: "GET /src/1.0.0/css/header.css HTTP/1.1", host: "local-goemms.com", referrer: "http://local-goemms.com/src/1.0.0/css/styles.css"
2023/02/10 18:19:04 [error] 7#7: *76 open() "/var/www/html/src/1.0.0/css/home.css" failed (2: No such file or directory), client: 172.24.0.1, server: local-goemms.com, request: "GET /src/1.0.0/css/home.css HTTP/1.1", host: "local-goemms.com", referrer: "http://local-goemms.com/src/1.0.0/css/styles.css"
